fips,place name,gid,name_1,name_2
51690,Martinsville city,USA.47.79_1,Virginia,Martinsville
51700,Newport News city,USA.47.86_1,Virginia,Newport News
51710,Norfolk city,USA.47.87_1,Virginia,Norfolk
51720,Norton city,USA.47.90_1,Virginia,Norton
51730,Petersburg city,USA.47.95_1,Virginia,Petersburg
51735,Poquoson city,USA.47.97_1,Virginia,Poquoson
51740,Portsmouth city,USA.47.98_1,Virginia,Portsmouth
51750,Radford city,USA.47.104_1,Virginia,Radford
51760,Richmond city,USA.47.106_1,Virginia,Richmond
51770,Roanoke city,USA.47.108_1,Virginia,Roanoke City
51775,Salem city,USA.47.112_1,Virginia,Salem
51780,"South Boston city (After 1990, part of Halifax County)",USA.47.56_1,Virginia,Halifax
51790,Staunton city,USA.47.119_1,Virginia,Staunton
51800,Suffolk city,USA.47.120_1,Virginia,Suffolk
51810,Virginia Beach city,USA.47.124_1,Virginia,Virginia Beach
51820,Waynesboro city,USA.47.127_1,Virginia,Waynesboro
51830,Williamsburg city,USA.47.129_1,Virginia,Williamsburg
51840,Winchester city,USA.47.130_1,Virginia,Winchester
53001,Adams County,USA.48.1_1,Washington,Adams
53003,Asotin County,USA.48.2_1,Washington,Asotin
53005,Benton County,USA.48.3_1,Washington,Benton
53007,Chelan County,USA.48.4_1,Washington,Chelan
53009,Clallam County,USA.48.5_1,Washington,Clallam
53011,Clark County,USA.48.6_1,Washington,Clark
53013,Columbia County,USA.48.7_1,Washington,Columbia
53015,Cowlitz County,USA.48.8_1,Washington,Cowlitz
53017,Douglas County,USA.48.9_1,Washington,Douglas
53019,Ferry County,USA.48.10_1,Washington,Ferry
53021,Franklin County,USA.48.11_1,Washington,Franklin
53023,Garfield County,USA.48.12_1,Washington,Garfield
53025,Grant County,USA.48.13_1,Washington,Grant
53027,Grays Harbor County,USA.48.14_1,Washington,Grays Harbor
53029,Island County,USA.48.15_1,Washington,Island
53031,Jefferson County,USA.48.16_1,Washington,Jefferson
53033,King County,USA.48.17_1,Washington,King
53035,Kitsap County,USA.48.18_1,Washington,Kitsap
53037,Kittitas County,USA.48.19_1,Washington,Kittitas
53039,Klickitat County,USA.48.20_1,Washington,Klickitat
53041,Lewis County,USA.48.21_1,Washington,Lewis
53043,Lincoln County,USA.48.22_1,Washington,Lincoln
53045,Mason County,USA.48.23_1,Washington,Mason
53047,Okanogan County,USA.48.24_1,Washington,Okanogan
53049,Pacific County,USA.48.25_1,Washington,Pacific
53051,Pend Oreille County,USA.48.26_1,Washington,Pend Oreille
53053,Pierce County,USA.48.27_1,Washington,Pierce
53055,San Juan County,USA.48.28_1,Washington,San Juan
53057,Skagit County,USA.48.29_1,Washington,Skagit
53059,Skamania County,USA.48.30_1,Washington,Skamania
53061,Snohomish County,USA.48.31_1,Washington,Snohomish
53063,Spokane County,USA.48.32_1,Washington,Spokane
53065,Stevens County,USA.48.33_1,Washington,Stevens
53067,Thurston County,USA.48.34_1,Washington,Thurston
53069,Wahkiakum County,USA.48.35_1,Washington,Wahkiakum
53071,Walla Walla County,USA.48.36_1,Washington,Walla Walla
53073,Whatcom County,USA.48.37_1,Washington,Whatcom
53075,Whitman County,USA.48.38_1,Washington,Whitman
53077,Yakima County,USA.48.39_1,Washington,Yakima
54001,Barbour County,USA.49.1_1,West Virginia,Barbour
54003,Berkeley County,USA.49.2_1,West Virginia,Berkeley
54005,Boone County,USA.49.3_1,West Virginia,Boone
54007,Braxton County,USA.49.4_1,West Virginia,Braxton
54009,Brooke County,USA.49.5_1,West Virginia,Brooke
54011,Cabell County,USA.49.6_1,West Virginia,Cabell
54013,Calhoun County,USA.49.7_1,West Virginia,Calhoun
54015,Clay County,USA.49.8_1,West Virginia,Clay
54017,Doddridge County,USA.49.9_1,West Virginia,Doddridge
54019,Fayette County,USA.49.10_1,West Virginia,Fayette
54021,Gilmer County,USA.49.11_1,West Virginia,Gilmer
54023,Grant County,USA.49.12_1,West Virginia,Grant
54025,Greenbrier County,USA.49.13_1,West Virginia,Greenbrier
54027,Hampshire County,USA.49.14_1,West Virginia,Hampshire
54029,Hancock County,USA.49.15_1,West Virginia,Hancock
54031,Hardy County,USA.49.16_1,West Virginia,Hardy
54033,Harrison County,USA.49.17_1,West Virginia,Harrison
54035,Jackson County,USA.49.18_1,West Virginia,Jackson
54037,Jefferson County,USA.49.19_1,West Virginia,Jefferson
54039,Kanawha County,USA.49.20_1,West Virginia,Kanawha
54041,Lewis County,USA.49.21_1,West Virginia,Lewis
54043,Lincoln County,USA.49.22_1,West Virginia,Lincoln
54045,Logan County,USA.49.23_1,West Virginia,Logan
54047,McDowell County,USA.49.27_1,West Virginia,McDowell
54049,Marion County,USA.49.24_1,West Virginia,Marion
54051,Marshall County,USA.49.25_1,West Virginia,Marshall
54053,Mason County,USA.49.26_1,West Virginia,Mason
54055,Mercer County,USA.49.28_1,West Virginia,Mercer
54057,Mineral County,USA.49.29_1,West Virginia,Mineral
54059,Mingo County,USA.49.30_1,West Virginia,Mingo
54061,Monongalia County,USA.49.31_1,West Virginia,Monongalia
54063,Monroe County,USA.49.32_1,West Virginia,Monroe
54065,Morgan County,USA.49.33_1,West Virginia,Morgan
54067,Nicholas County,USA.49.34_1,West Virginia,Nicholas
54069,Ohio County,USA.49.35_1,West Virginia,Ohio
54071,Pendleton County,USA.49.36_1,West Virginia,Pendleton
54073,Pleasants County,USA.49.37_1,West Virginia,Pleasants
54075,Pocahontas County,USA.49.38_1,West Virginia,Pocahontas
54077,Preston County,USA.49.39_1,West Virginia,Preston
54079,Putnam County,USA.49.40_1,West Virginia,Putnam
54081,Raleigh County,USA.49.41_1,West Virginia,Raleigh
54083,Randolph County,USA.49.42_1,West Virginia,Randolph
54085,Ritchie County,USA.49.43_1,West Virginia,Ritchie
54087,Roane County,USA.49.44_1,West Virginia,Roane
54089,Summers County,USA.49.45_1,West Virginia,Summers
54091,Taylor County,USA.49.46_1,West Virginia,Taylor
54093,Tucker County,USA.49.47_1,West Virginia,Tucker
54095,Tyler County,USA.49.48_1,West Virginia,Tyler
54097,Upshur County,USA.49.49_1,West Virginia,Upshur
54099,Wayne County,USA.49.50_1,West Virginia,Wayne
54101,Webster County,USA.49.51_1,West Virginia,Webster
54103,Wetzel County,USA.49.52_1,West Virginia,Wetzel
54105,Wirt County,USA.49.53_1,West Virginia,Wirt
54107,Wood County,USA.49.54_1,West Virginia,Wood
54109,Wyoming County,USA.49.55_1,West Virginia,Wyoming
55001,Adams County,USA.50.1_1,Wisconsin,Adams
55003,Ashland County,USA.50.2_1,Wisconsin,Ashland
55005,Barron County,USA.50.3_1,Wisconsin,Barron
55007,Bayfield County,USA.50.4_1,Wisconsin,Bayfield
55009,Brown County,USA.50.5_1,Wisconsin,Brown
55011,Buffalo County,USA.50.6_1,Wisconsin,Buffalo
55013,Burnett County,USA.50.7_1,Wisconsin,Burnett
55015,Calumet County,USA.50.8_1,Wisconsin,Calumet
55017,Chippewa County,USA.50.9_1,Wisconsin,Chippewa
55019,Clark County,USA.50.10_1,Wisconsin,Clark
55021,Columbia County,USA.50.11_1,Wisconsin,Columbia
55023,Crawford County,USA.50.12_1,Wisconsin,Crawford
55025,Dane County,USA.50.13_1,Wisconsin,Dane
55027,Dodge County,USA.50.14_1,Wisconsin,Dodge
55029,Door County,USA.50.15_1,Wisconsin,Door
55031,Douglas County,USA.50.16_1,Wisconsin,Douglas
55033,Dunn County,USA.50.17_1,Wisconsin,Dunn
55035,Eau Claire County,USA.50.18_1,Wisconsin,Eau Claire
55037,Florence County,USA.50.19_1,Wisconsin,Florence
55039,Fond du Lac County,USA.50.20_1,Wisconsin,Fond du Lac
55041,Forest County,USA.50.21_1,Wisconsin,Forest
55043,Grant County,USA.50.22_1,Wisconsin,Grant
55045,Green County,USA.50.23_1,Wisconsin,Green
55047,Green Lake County,USA.50.24_1,Wisconsin,Green Lake
55049,Iowa County,USA.50.25_1,Wisconsin,Iowa
55051,Iron County,USA.50.26_1,Wisconsin,Iron
55053,Jackson County,USA.50.27_1,Wisconsin,Jackson
55055,Jefferson County,USA.50.28_1,Wisconsin,Jefferson
55057,Juneau County,USA.50.29_1,Wisconsin,Juneau
55059,Kenosha County,USA.50.30_1,Wisconsin,Kenosha
55061,Kewaunee County,USA.50.31_1,Wisconsin,Kewaunee
55063,La Crosse County,USA.50.32_1,Wisconsin,La Crosse
55065,Lafayette County,USA.50.33_1,Wisconsin,Lafayette
55067,Langlade County,USA.50.36_1,Wisconsin,Langlade
55069,Lincoln County,USA.50.37_1,Wisconsin,Lincoln
55071,Manitowoc County,USA.50.38_1,Wisconsin,Manitowoc
55073,Marathon County,USA.50.39_1,Wisconsin,Marathon
55075,Marinette County,USA.50.40_1,Wisconsin,Marinette
55077,Marquette County,USA.50.41_1,Wisconsin,Marquette
55078,Menominee County,USA.50.42_1,Wisconsin,Menominee
55079,Milwaukee County,USA.50.43_1,Wisconsin,Milwaukee
55081,Monroe County,USA.50.44_1,Wisconsin,Monroe
55083,Oconto County,USA.50.45_1,Wisconsin,Oconto
55085,Oneida County,USA.50.46_1,Wisconsin,Oneida
55087,Outagamie County,USA.50.47_1,Wisconsin,Outagamie
55089,Ozaukee County,USA.50.48_1,Wisconsin,Ozaukee
55091,Pepin County,USA.50.49_1,Wisconsin,Pepin
55093,Pierce County,USA.50.50_1,Wisconsin,Pierce
55095,Polk County,USA.50.51_1,Wisconsin,Polk
55097,Portage County,USA.50.52_1,Wisconsin,Portage
55099,Price County,USA.50.53_1,Wisconsin,Price
55101,Racine County,USA.50.54_1,Wisconsin,Racine
55103,Richland County,USA.50.55_1,Wisconsin,Richland
55105,Rock County,USA.50.56_1,Wisconsin,Rock
55107,Rusk County,USA.50.57_1,Wisconsin,Rusk
55109,St. Croix County,USA.50.58_1,Wisconsin,Saint Croix
55111,Sauk County,USA.50.59_1,Wisconsin,Sauk
55113,Sawyer County,USA.50.60_1,Wisconsin,Sawyer
55115,Shawano County,USA.50.61_1,Wisconsin,Shawano
55117,Sheboygan County,USA.50.62_1,Wisconsin,Sheboygan
55119,Taylor County,USA.50.63_1,Wisconsin,Taylor
55121,Trempealeau County,USA.50.64_1,Wisconsin,Trempealeau
55123,Vernon County,USA.50.65_1,Wisconsin,Vernon
55125,Vilas County,USA.50.66_1,Wisconsin,Vilas
55127,Walworth County,USA.50.67_1,Wisconsin,Walworth
55129,Washburn County,USA.50.68_1,Wisconsin,Washburn
55131,Washington County,USA.50.69_1,Wisconsin,Washington
55133,Waukesha County,USA.50.70_1,Wisconsin,Waukesha
55135,Waupaca County,USA.50.71_1,Wisconsin,Waupaca
55137,Waushara County,USA.50.72_1,Wisconsin,Waushara
55139,Winnebago County,USA.50.73_1,Wisconsin,Winnebago
55141,Wood County,USA.50.74_1,Wisconsin,Wood
56001,Albany County,USA.51.1_1,Wyoming,Albany
56003,Big Horn County,USA.51.2_1,Wyoming,Big Horn
56005,Campbell County,USA.51.3_1,Wyoming,Campbell
56007,Carbon County,USA.51.4_1,Wyoming,Carbon
56009,Converse County,USA.51.5_1,Wyoming,Converse
56011,Crook County,USA.51.6_1,Wyoming,Crook
56013,Fremont County,USA.51.7_1,Wyoming,Fremont
56015,Goshen County,USA.51.8_1,Wyoming,Goshen
56017,Hot Springs County,USA.51.9_1,Wyoming,Hot Springs
56019,Johnson County,USA.51.10_1,Wyoming,Johnson
56021,Laramie County,USA.51.11_1,Wyoming,Laramie
56023,Lincoln County,USA.51.12_1,Wyoming,Lincoln
56025,Natrona County,USA.51.13_1,Wyoming,Natrona
56027,Niobrara County,USA.51.14_1,Wyoming,Niobrara
56029,Park County,USA.51.15_1,Wyoming,Park
56031,Platte County,USA.51.16_1,Wyoming,Platte
56033,Sheridan County,USA.51.17_1,Wyoming,Sheridan
56035,Sublette County,USA.51.18_1,Wyoming,Sublette
56037,Sweetwater County,USA.51.19_1,Wyoming,Sweetwater
56039,Teton County,USA.51.20_1,Wyoming,Teton
56041,Uinta County,USA.51.21_1,Wyoming,Uinta
56043,Washakie County,USA.51.22_1,Wyoming,Washakie
56045,Weston County,USA.51.23_1,Wyoming,Weston
