0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
751,Jared Stroud,us USA,"MF,FW",St. Louis,26,1996,21.9,42.9,0.96,7.90,18.3,17.8,3.11,42.9,1.46,0.55,37.5,0.82,56.3,24.0,157.9,65.9,2.28,1.23,0.46,2.51,0.73,25.2,6.53,Matches
752,Peter Stroud,us USA,MF,NY Red Bulls,20,2002,11.3,53.3,0.88,9.12,33.7,11.3,1.06,53.3,1.77,1.24,70.0,0.27,15.0,24.8,163.9,71.2,1.59,1.24,0.35,1.77,0.80,32.3,2.21,Matches
753,Brad Stuver,us USA,GK,Austin,31,1991,34.0,43.9,36.0,43.0,0.94,0.00,0.00,43.9,0.09,0.09,100.0,0.00,0.0,24.1,121.9,75.5,0.00,0.00,0.00,0.06,0.00,20.3,0.00,Matches
754,Yekeson Subah,lr LBR,FW,LAFC,18,2004,0.2,25.0,0.00,5.00,5.00,15.0,10.0,25.0,5.00,0.00,0.0,5.00,100.0,15.0,190.0,15.0,0.00,0.00,5.00,5.00,5.00,10.0,5.00,Matches
755,Quinn Sullivan,us USA,"FW,MF",Philadelphia Union,18,2004,7.7,39.4,0.65,4.03,14.0,21.9,3.12,39.4,1.69,0.78,46.2,0.65,38.5,24.8,139.6,56.2,2.08,1.43,0.78,3.25,1.30,27.0,7.40,Matches
756,Lawson Sunderland,us USA,"MF,FW",Inter Miami,21,2001,0.7,58.6,4.29,14.3,27.1,18.6,0.00,58.6,1.43,1.43,100.0,0.00,0.0,35.7,167.1,55.7,2.86,1.43,0.00,4.29,0.00,44.3,7.14,Matches
757,Sam Surridge,eng ENG,FW,Nashville SC,24,1998,5.5,28.7,1.45,4.55,13.6,10.7,3.45,28.7,0.91,0.36,40.0,0.55,60.0,14.7,100.7,47.5,1.82,0.73,0.91,1.82,0.55,21.6,4.55,Matches
758,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,31,1991,15.0,55.7,8.80,29.8,22.2,4.13,2.00,55.7,0.60,0.20,33.3,0.40,66.7,33.8,143.3,80.5,0.53,0.13,0.07,0.67,0.07,38.0,0.40,Matches
759,Ben Sweat,us USA,DF,NE Revolution,31,1991,3.7,60.0,4.86,21.1,27.8,12.4,1.08,60.0,2.16,1.08,50.0,1.08,50.0,26.2,143.2,80.0,2.43,1.08,0.27,0.54,0.81,33.0,2.97,Matches
760,Ben Sweat,us USA,DF,Sporting KC,31,1991,3.5,73.7,3.71,23.4,34.6,16.6,0.00,73.7,1.71,1.14,66.7,0.57,33.3,39.7,207.1,114.9,2.86,2.00,0.00,1.14,0.29,47.1,4.29,Matches
761,Karol Świderski,pl POL,"FW,MF",Charlotte,26,1997,26.8,39.1,0.75,2.46,18.0,18.9,4.18,38.9,2.16,0.75,34.5,1.23,56.9,22.5,100.3,37.6,1.19,0.90,0.56,2.31,1.08,29.2,6.16,Matches
762,Nkosi Tafari,us USA,DF,FC Dallas,25,1997,27.7,65.9,11.0,36.3,27.9,1.95,1.05,65.9,0.25,0.18,71.4,0.07,28.6,40.8,172.8,91.9,0.36,0.36,0.00,0.43,0.11,45.1,0.25,Matches
763,Ismael Tajouri-Shradi,ly LBY,FW,Minnesota Utd,28,1994,3.9,53.8,0.77,6.92,22.1,26.2,3.85,53.8,4.62,2.31,50.0,1.54,33.3,37.7,233.3,146.4,4.10,2.82,0.77,2.05,1.54,39.5,6.41,Matches
764,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,26,1996,33.0,31.7,26.3,31.6,0.09,0.00,0.00,31.7,0.00,0.00,,0.00,,17.4,86.9,44.2,0.00,0.00,0.00,0.06,0.00,15.0,0.00,Matches
765,Miguel Tapias,mx MEX,DF,Minnesota Utd,26,1997,31.8,56.7,8.33,35.0,20.7,1.29,0.60,56.7,0.03,0.03,100.0,0.00,0.0,31.0,160.0,96.9,0.31,0.28,0.00,0.28,0.06,34.8,0.00,Matches
766,Andrew Tarbell,us USA,GK,Houston Dynamo,29,1993,1.0,26.0,26.0,26.0,0.00,0.00,0.00,26.0,0.00,0.00,,0.00,,16.0,58.0,52.0,0.00,0.00,0.00,0.00,0.00,11.0,0.00,Matches
767,Sidnei Tavares,,MF,Colorado Rapids,21,2001,3.3,39.1,0.30,7.27,22.4,10.6,0.30,39.1,3.94,1.82,46.2,1.21,30.8,25.8,215.8,100.3,1.82,2.12,0.00,1.21,0.30,31.2,2.12,Matches
768,D.J. Taylor,us USA,DF,Minnesota Utd,25,1997,27.9,61.1,3.73,19.0,23.8,18.6,1.83,61.1,0.68,0.22,31.6,0.39,57.9,27.8,125.0,59.2,1.65,1.18,0.18,0.47,0.32,33.9,5.81,Matches
769,Robert Taylor,fi FIN,"FW,DF",Inter Miami,28,1994,16.2,57.8,0.68,8.70,22.5,27.4,1.98,57.8,2.47,0.93,37.5,1.42,57.5,36.0,202.2,93.6,3.02,2.22,0.49,1.98,0.86,41.4,9.20,Matches
770,Russell Teibert,ca CAN,MF,Vancouver W'caps,30,1992,1.7,50.0,0.59,8.82,29.4,12.4,1.76,50.0,0.59,0.00,0.0,0.00,0.0,27.6,102.9,39.4,1.18,1.18,0.00,0.59,0.00,35.9,4.12,Matches
771,Carlos Terán,co COL,DF,Chicago Fire,22,2000,17.5,62.4,8.74,35.6,23.2,4.06,0.97,62.4,0.51,0.46,88.9,0.00,0.0,30.4,136.4,69.3,0.46,0.34,0.23,0.51,0.34,36.4,0.34,Matches
772,Dylan Teves,us USA,FW,Seattle Sounders,22,2000,4.3,46.7,0.70,4.65,17.9,24.2,5.58,46.7,2.09,0.93,44.4,0.93,44.4,26.7,127.7,49.3,2.33,0.70,0.47,2.09,2.56,38.1,11.2,Matches
773,Thiago,br BRA,"FW,MF",NYCFC,22,2000,1.5,43.3,2.00,6.67,25.3,12.7,2.00,43.3,3.33,2.67,80.0,0.67,20.0,30.7,154.0,28.0,0.67,0.67,0.67,4.67,4.67,32.7,8.00,Matches
774,Jamal Thiaré,sn SEN,FW,Atlanta Utd,29,1993,0.6,25.0,1.67,1.67,11.7,11.7,3.33,25.0,0.00,0.00,,0.00,,10.0,68.3,28.3,1.67,0.00,0.00,1.67,0.00,16.7,5.00,Matches
775,Erik Thommy,de GER,"MF,FW",Sporting KC,28,1994,28.7,59.2,0.80,6.66,26.2,27.3,3.10,59.2,3.41,1.74,51.0,1.25,36.7,38.5,249.0,120.5,3.83,2.37,1.22,1.81,1.53,44.1,5.78,Matches
776,Kosi Thompson,ca CAN,"MF,FW",Toronto FC,20,2003,6.5,48.0,2.77,12.9,27.4,8.15,1.85,48.0,1.23,0.31,25.0,0.77,62.5,26.9,108.2,41.2,0.62,0.46,0.00,1.38,1.85,31.5,1.69,Matches
777,Tommy Thompson,us USA,"MF,DF",SJ Earthquakes,27,1995,3.9,58.5,3.85,15.6,22.1,21.0,5.13,58.5,2.31,1.54,66.7,0.51,22.2,29.2,123.6,45.1,1.54,0.77,0.51,2.05,1.54,35.6,5.90,Matches
778,Timmy Tillman,us USA,MF,LAFC,24,1999,18.3,55.7,1.53,8.20,31.6,16.7,1.69,55.7,3.33,1.69,50.8,1.37,41.0,35.3,172.2,82.8,1.75,1.48,0.44,1.37,1.15,38.3,3.17,Matches
779,John Tolkin,us USA,DF,NY Red Bulls,20,2002,26.4,67.0,2.08,17.5,31.1,19.2,1.21,66.9,1.52,0.57,37.5,0.76,50.0,32.8,195.0,89.4,2.05,1.44,0.38,1.10,0.57,35.4,3.26,Matches
780,Nouhou Tolo,cm CMR,DF,Seattle Sounders,25,1997,22.8,67.1,3.77,21.3,37.5,9.43,0.53,67.1,1.89,1.27,67.4,0.31,16.3,36.7,221.4,132.9,2.28,1.36,0.13,0.70,0.57,40.2,1.27,Matches
781,Facundo Torres,uy URU,"FW,MF",Orlando City,22,2000,26.3,50.0,0.49,3.92,20.1,26.7,4.07,49.8,4.18,1.52,36.4,2.24,53.6,34.0,214.3,104.9,3.65,3.12,0.87,1.90,0.84,39.3,9.85,Matches
782,Jairo Torres,mx MEX,"MF,FW",Chicago Fire,22,2000,8.5,51.1,1.41,9.29,24.9,17.4,3.29,51.1,4.47,1.88,42.1,1.88,42.1,31.1,178.9,88.2,2.94,1.76,0.59,2.35,1.41,37.1,6.00,Matches
783,Joaquín Torres,ar ARG,"MF,FW",Philadelphia Union,26,1997,3.9,49.5,0.00,4.10,20.0,26.4,4.62,49.5,7.44,3.59,48.3,3.33,44.8,33.8,180.8,60.5,2.56,1.54,1.03,2.56,3.85,37.7,8.21,Matches
784,Mason Toye,us USA,FW,CF Montréal,24,1998,7.5,29.3,0.40,0.53,14.1,15.1,2.00,29.3,2.27,1.20,52.9,1.07,47.1,18.1,83.9,16.7,0.93,0.80,0.13,2.53,0.80,22.9,6.13,Matches
785,Wil Trapp,us USA,MF,Minnesota Utd,30,1993,26.9,60.1,2.34,15.8,35.1,9.48,0.37,60.1,0.59,0.48,81.3,0.11,18.8,33.6,141.9,62.6,0.63,1.00,0.04,0.78,0.48,39.6,0.63,Matches
786,Miguel Trauco,pe PER,DF,SJ Earthquakes,30,1992,22.3,67.3,2.60,23.5,31.7,13.0,0.40,67.3,1.43,0.58,40.6,0.81,56.3,37.5,150.5,77.0,1.03,0.81,0.09,0.63,0.58,42.9,1.84,Matches
787,Niko Tsakiris,us USA,MF,SJ Earthquakes,17,2005,6.8,67.4,1.32,10.9,37.4,19.4,2.21,67.4,3.24,1.18,36.4,1.47,45.5,44.6,220.7,99.4,2.21,2.50,0.59,1.91,1.47,51.8,2.94,Matches
788,Bill Tuiloma,nz NZL,DF,Charlotte,27,1995,15.0,64.1,7.73,34.8,27.8,1.93,0.33,64.1,0.20,0.07,33.3,0.00,0.0,29.8,118.6,55.3,0.13,0.27,0.00,0.33,0.00,41.1,0.20,Matches
789,Stephen Turnbull,us USA,"DF,MF",NYCFC,24,1998,5.4,55.0,2.78,14.3,23.7,17.2,1.67,55.0,1.85,1.11,60.0,0.74,40.0,24.3,113.9,52.6,1.85,1.11,0.37,1.11,0.93,30.7,6.48,Matches
790,Ema Twumasi,gh GHA,DF,FC Dallas,25,1997,17.5,58.7,3.54,18.9,27.5,13.4,0.97,58.7,1.71,1.20,70.0,0.29,16.7,32.4,177.4,97.3,2.51,1.71,0.40,1.26,0.74,35.7,3.37,Matches
791,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,21,2001,8.1,48.5,0.86,4.44,16.9,27.7,2.47,48.5,5.43,2.35,43.2,2.35,43.2,32.2,211.7,85.9,2.59,2.22,0.62,3.21,1.36,35.1,9.26,Matches
792,Mikael Uhre,dk DEN,FW,Philadelphia Union,28,1994,23.8,28.0,0.80,1.72,10.4,16.1,4.79,28.0,1.13,0.13,11.1,0.80,70.4,15.7,83.2,35.5,1.85,0.67,0.88,2.56,0.84,20.1,7.14,Matches
793,Þorleifur Úlfarsson,is ISL,"FW,MF",Houston Dynamo,22,2000,5.3,26.2,0.75,1.32,10.0,14.9,6.04,26.2,1.13,0.19,16.7,0.94,83.3,14.5,56.8,22.8,0.94,0.00,0.75,1.51,0.57,18.9,6.60,Matches
794,Victor Ulloa,us USA,MF,Inter Miami,30,1992,1.8,57.8,2.78,20.0,33.9,3.89,0.00,57.8,1.67,1.11,66.7,0.56,33.3,30.0,93.9,45.0,0.56,0.00,0.00,2.22,0.56,40.0,1.11,Matches
795,Jere Uronen,fi FIN,DF,Charlotte,28,1994,6.8,58.7,2.79,16.0,27.4,15.4,1.03,58.7,0.29,0.15,50.0,0.15,50.0,25.1,104.9,52.2,0.88,0.00,0.15,0.44,0.29,31.2,2.79,Matches
796,Maximiliano Urruti,ar ARG,FW,Austin,31,1991,10.8,20.6,0.19,2.31,8.70,9.81,3.24,20.6,1.57,0.74,47.1,0.56,35.3,11.9,56.8,28.2,1.02,0.65,0.56,1.94,0.74,12.3,2.69,Matches
797,Júnior Urso,br BRA,"MF,FW",Orlando City,33,1989,2.8,53.2,1.43,13.6,28.9,12.1,1.07,53.2,1.79,1.43,80.0,0.36,20.0,30.7,129.3,37.9,0.36,0.71,0.36,2.50,1.07,38.2,2.50,Matches
798,Leo Väisänen,fi FIN,DF,Austin,25,1997,19.6,67.6,8.62,35.2,30.8,1.94,1.17,67.6,0.26,0.20,80.0,0.05,20.0,39.9,159.3,88.1,0.20,0.15,0.00,0.36,0.15,46.7,0.00,Matches
799,Jhojan Valencia,co COL,MF,Austin,26,1996,15.9,56.9,2.58,16.9,33.5,7.11,0.38,56.9,1.07,0.82,76.5,0.19,17.6,29.8,114.3,48.2,0.31,0.75,0.06,1.32,0.75,36.0,0.69,Matches
800,Zarek Valentin,pr PUR,DF,Minnesota Utd,31,1991,14.7,52.5,3.61,17.5,24.2,11.0,0.20,52.5,0.27,0.14,50.0,0.14,50.0,25.4,91.7,50.5,1.09,0.61,0.14,0.41,0.34,27.6,3.20,Matches
801,Gerardo Valenzuela,us USA,MF,FC Cincinnati,18,2004,0.1,70.0,10.0,30.0,40.0,0.00,0.00,70.0,0.00,0.00,,0.00,,20.0,220.0,170.0,0.00,0.00,0.00,0.00,0.00,30.0,0.00,Matches
802,Gustavo Vallecilla,ec ECU,DF,Columbus Crew,23,1999,9.4,73.9,3.94,25.9,43.4,5.53,0.53,73.9,0.85,0.64,75.0,0.21,25.0,48.5,269.1,160.1,1.17,1.17,0.11,1.38,0.32,51.3,0.53,Matches
803,Dante Vanzeir,be BEL,"FW,MF",NY Red Bulls,24,1998,8.3,31.3,0.60,1.81,10.7,19.2,4.10,31.3,1.57,0.96,61.5,0.60,38.5,19.3,108.3,53.3,2.41,1.33,0.96,2.65,1.33,22.8,8.55,Matches
804,Kerwin Vargas,co COL,"FW,MF",Charlotte,21,2002,16.5,53.3,0.97,6.06,22.8,24.9,2.18,53.3,3.09,1.52,49.0,1.21,39.2,32.4,164.5,70.1,2.85,1.94,0.48,1.58,0.67,39.7,10.4,Matches
805,Marlon Vargas,sv SLV,MF,Colorado Rapids,22,2001,0.1,90.0,0.00,0.00,90.0,0.00,0.00,90.0,0.00,0.00,,0.00,,70.0,530.0,260.0,10.0,0.00,0.00,0.00,0.00,80.0,0.00,Matches
806,Obed Vargas,mx MEX,MF,Seattle Sounders,17,2005,14.7,57.0,1.77,11.3,34.4,11.9,0.95,57.0,0.95,0.41,42.9,0.27,28.6,33.5,162.9,68.9,1.02,1.56,0.14,1.16,0.75,40.9,2.18,Matches
807,Indiana Vassilev,us USA,MF,St. Louis,21,2001,23.5,43.1,0.77,6.30,21.4,16.3,0.98,43.1,2.38,0.89,37.5,1.40,58.9,24.2,161.8,74.9,2.09,2.09,0.55,1.40,1.11,25.9,3.02,Matches
808,Brandon Vazquez,us USA,FW,FC Cincinnati,24,1998,26.4,34.2,0.72,3.18,15.2,16.3,4.39,34.2,1.97,0.91,46.2,0.80,40.4,21.4,106.4,38.0,1.55,1.14,0.57,3.03,1.48,27.8,6.17,Matches
809,Víctor Vázquez,es ESP,"MF,FW",Toronto FC,36,1987,2.7,87.4,2.59,16.7,48.5,23.0,0.37,87.4,3.33,1.48,44.4,1.11,33.3,50.7,229.6,61.1,1.48,0.74,0.00,1.85,0.74,65.2,2.59,Matches
810,Carlos Vela,mx MEX,FW,LAFC,33,1989,23.0,49.3,0.30,2.65,19.7,27.5,3.48,49.1,2.22,0.87,39.2,1.09,49.0,30.3,151.0,60.6,1.65,1.48,0.48,2.35,1.17,34.7,7.83,Matches
811,Alan Velasco,ar ARG,"FW,MF",FC Dallas,20,2002,25.1,50.5,0.44,5.66,23.0,22.8,2.31,50.5,5.26,2.79,53.0,1.87,35.6,33.8,235.3,115.9,3.90,2.75,0.96,3.11,1.67,35.6,5.58,Matches
812,Brayan Vera,co COL,DF,Real Salt Lake,24,1999,22.7,62.2,7.36,33.1,25.1,4.71,0.57,62.2,0.93,0.57,61.9,0.22,23.8,34.6,177.3,100.9,0.93,0.97,0.04,0.88,0.26,39.0,0.35,Matches
813,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,23,1999,31.4,64.2,10.5,38.1,23.9,2.42,1.43,64.2,0.25,0.22,87.5,0.00,0.0,38.5,204.7,103.3,0.19,0.25,0.00,0.38,0.10,47.0,0.22,Matches
814,Jules-Anthony Vilsaint,ca CAN,FW,CF Montréal,20,2003,4.6,25.9,0.43,1.30,10.2,14.3,5.43,25.9,1.52,0.43,28.6,1.09,71.4,17.8,110.9,57.8,2.39,1.09,1.09,2.17,1.96,19.3,6.09,Matches
815,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,20,2002,23.9,58.2,0.84,7.70,33.2,18.0,2.18,58.2,2.13,0.67,31.4,1.26,58.8,34.2,147.0,62.5,1.46,1.46,0.17,1.59,0.71,42.1,5.19,Matches
816,Gino Vivi,cr CRC,"MF,DF",LA Galaxy,22,2000,0.9,51.1,0.00,11.1,25.6,15.6,1.11,51.1,4.44,3.33,75.0,1.11,25.0,31.1,210.0,112.2,4.44,2.22,1.11,0.00,1.11,37.8,6.67,Matches
817,Robert Voloder,ba BIH,DF,Sporting KC,21,2001,11.4,69.9,5.96,32.0,31.3,7.02,0.53,69.9,1.67,0.96,57.9,0.53,31.6,41.7,217.1,119.4,1.58,0.88,0.18,0.44,0.35,45.0,0.96,Matches
818,Giacomo Vrioni,al ALB,FW,NE Revolution,24,1998,14.6,24.0,1.30,2.19,12.3,9.79,3.63,24.0,1.16,0.62,52.9,0.41,35.3,11.5,70.4,36.5,1.10,0.75,0.62,2.67,1.10,16.5,3.49,Matches
819,Kai Wagner,de GER,DF,Philadelphia Union,25,1997,27.1,70.4,3.03,20.8,30.1,20.1,0.52,70.4,0.74,0.33,45.0,0.30,40.0,31.6,147.8,71.4,1.59,1.77,0.07,0.48,0.15,35.8,3.54,Matches
820,Rémi Walter,fr FRA,MF,Sporting KC,27,1995,30.4,54.1,1.91,9.67,33.7,11.7,0.69,54.1,0.99,0.53,53.3,0.26,26.7,32.9,140.9,62.0,1.05,1.22,0.16,0.82,0.72,36.6,1.64,Matches
821,Victor Wanyama,ke KEN,MF,CF Montréal,31,1991,19.9,50.7,1.81,11.0,34.2,6.13,0.30,50.7,1.61,0.75,46.9,0.60,37.5,27.7,140.7,61.7,0.55,0.90,0.05,0.70,0.75,32.2,0.80,Matches
822,Taylor Washington,us USA,"DF,MF",Nashville SC,29,1993,5.4,58.1,3.52,19.6,24.1,15.0,1.30,58.1,0.37,0.00,0.0,0.19,50.0,30.4,138.7,73.3,2.04,1.11,0.19,0.93,0.37,34.3,3.33,Matches
823,Joel Waterman,ca CAN,DF,CF Montréal,27,1996,26.4,74.6,7.84,36.5,34.7,3.94,0.38,74.6,0.38,0.34,90.0,0.04,10.0,44.8,220.8,117.6,0.68,0.57,0.00,0.53,0.19,48.4,0.49,Matches
824,Akil Watts,us USA,"DF,MF",St. Louis,22,2000,9.8,51.1,2.65,13.6,24.1,14.5,0.61,51.1,0.71,0.41,57.1,0.20,28.6,21.5,113.7,58.5,1.73,2.04,0.10,1.12,0.92,24.2,2.76,Matches
825,Quentin Westberg,us USA,GK,Atlanta Utd,36,1986,5.5,38.7,32.0,38.7,0.00,0.00,0.00,38.7,0.18,0.00,0.0,0.18,100.0,25.3,106.7,61.3,0.00,0.00,0.00,0.18,0.00,23.1,0.00,Matches
826,Ashley Westwood,eng ENG,MF,Charlotte,32,1990,28.1,63.8,2.06,12.7,35.1,16.3,0.96,63.8,0.57,0.28,50.0,0.18,31.3,33.6,130.3,57.2,0.68,0.96,0.11,0.96,0.57,46.0,2.38,Matches
827,Brian White,us USA,FW,Vancouver W'caps,26,1996,28.2,31.2,1.03,1.63,13.9,15.7,6.38,31.2,1.06,0.43,40.0,0.60,56.7,16.5,58.4,20.5,0.74,0.53,0.46,2.70,0.74,23.5,6.31,Matches
828,Caleb Wiley,us USA,"DF,FW",Atlanta Utd,18,2004,25.9,56.6,2.12,17.2,25.1,14.9,2.32,56.6,1.39,0.58,41.7,0.69,50.0,32.5,179.0,95.6,2.36,1.39,0.66,1.62,0.73,37.1,5.64,Matches
829,Derrick Williams,ie IRL,DF,D.C. United,30,1993,20.5,61.3,7.85,33.8,24.0,4.15,1.27,61.3,0.24,0.20,80.0,0.05,20.0,35.1,164.6,106.8,0.34,0.49,0.00,0.54,0.05,40.0,0.24,Matches
830,Eryk Williamson,us USA,MF,Portland Timbers,25,1997,5.9,50.2,1.02,9.66,26.4,14.4,1.53,50.2,4.24,2.03,48.0,1.69,40.0,23.1,123.9,71.0,2.03,1.19,0.68,2.03,1.53,27.6,2.88,Matches
831,Joe Willis,us USA,GK,Nashville SC,34,1988,32.0,31.5,27.6,31.1,0.41,0.00,0.00,31.5,0.03,0.03,100.0,0.00,0.0,16.0,88.1,54.3,0.00,0.00,0.00,0.06,0.00,12.2,0.00,Matches
832,Danny Wilson,sct SCO,DF,Colorado Rapids,31,1991,25.7,58.7,8.52,32.9,24.5,1.75,0.89,58.7,0.12,0.12,100.0,0.00,0.0,33.0,153.2,87.9,0.19,0.27,0.04,0.23,0.04,39.3,0.00,Matches
833,Owen Wolff,us USA,MF,Austin,18,2004,20.9,43.9,2.06,10.4,23.3,10.7,1.10,43.9,2.30,1.24,54.2,0.81,35.4,25.4,136.4,68.4,1.48,1.00,0.24,1.34,0.62,29.2,2.44,Matches
834,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,19,2003,7.2,39.3,0.42,6.53,18.3,15.1,4.03,39.3,2.78,1.25,45.0,1.25,45.0,24.3,110.3,54.3,1.94,0.56,0.83,2.64,0.97,25.6,5.97,Matches
835,Bobby Wood,us USA,FW,NE Revolution,30,1992,16.5,27.9,0.97,1.94,13.2,12.9,3.39,27.9,1.76,0.67,37.9,0.97,55.2,15.0,58.0,18.4,0.61,0.55,0.48,2.85,1.52,21.9,5.27,Matches
836,Karifa Yao,ca CAN,MF,Vancouver W'caps,22,2000,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
837,Darren Yapi,us USA,"FW,MF",Colorado Rapids,18,2004,9.9,30.6,1.21,3.03,14.6,13.5,3.54,30.6,4.55,1.82,40.0,2.22,48.9,16.9,91.4,28.6,1.11,0.71,0.91,3.74,1.72,21.3,4.65,Matches
838,William Yarbrough,us USA,GK,Colorado Rapids,33,1989,20.0,35.5,31.2,35.4,0.20,0.00,0.00,35.5,0.15,0.10,66.7,0.00,0.0,17.6,98.1,56.5,0.00,0.00,0.00,0.00,0.00,13.8,0.00,Matches
839,Joshua Yaro,gh GHA,DF,St. Louis,28,1994,10.1,53.6,7.03,29.2,22.5,1.98,0.00,53.6,0.10,0.10,100.0,0.00,0.0,26.1,125.9,69.5,0.30,0.30,0.10,0.20,0.20,27.2,0.10,Matches
840,Dru Yearwood,eng ENG,MF,NY Red Bulls,22,2000,9.2,45.3,0.98,6.30,22.5,17.1,2.17,45.3,3.04,1.41,46.4,1.63,53.6,24.8,143.0,58.5,1.74,0.98,0.22,2.17,0.87,27.6,3.15,Matches
841,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,25,1997,22.0,57.9,0.73,6.86,22.5,28.8,3.82,57.9,3.45,1.32,38.2,1.45,42.1,38.4,191.7,104.8,3.18,1.68,1.23,1.68,0.82,40.4,11.0,Matches
842,DeAndre Yedlin,us USA,DF,Inter Miami,29,1993,25.8,62.1,3.45,17.9,27.7,16.9,1.01,62.1,1.01,0.47,46.2,0.39,38.5,30.5,117.6,63.7,1.43,1.20,0.16,1.09,0.16,37.2,4.92,Matches
843,Maya Yoshida,jp JPN,DF,LA Galaxy,34,1988,12.0,71.6,11.7,42.1,28.0,1.75,1.08,71.6,0.17,0.08,50.0,0.08,50.0,41.0,160.5,69.2,0.00,0.08,0.00,0.33,0.08,50.8,0.08,Matches
844,Jackson Yueill,us USA,MF,SJ Earthquakes,25,1997,30.2,68.8,2.15,14.8,42.0,12.8,0.79,68.8,1.79,1.13,63.0,0.50,27.8,44.7,217.7,113.4,1.06,1.23,0.03,1.23,0.79,52.6,1.62,Matches
845,Gyasi Zardes,us USA,FW,Austin,31,1991,16.3,25.2,1.10,3.37,11.5,10.6,3.74,25.2,1.78,0.80,44.8,0.86,48.3,14.1,63.4,22.3,0.92,0.43,0.43,2.02,1.23,18.5,3.80,Matches
846,Eriq Zavaleta,sv SLV,DF,LA Galaxy,30,1992,5.4,59.4,6.67,37.8,20.0,1.67,1.11,59.4,0.19,0.19,100.0,0.00,0.0,35.4,140.7,57.2,0.19,0.00,0.00,0.19,0.00,43.7,0.00,Matches
847,Sean Zawadzki,us USA,"DF,MF",Columbus Crew,22,2000,17.5,68.8,4.51,25.0,37.5,6.74,0.91,68.8,0.91,0.51,56.3,0.29,31.3,42.4,213.3,122.9,1.03,1.14,0.11,0.91,0.69,48.7,0.46,Matches
848,Lucas Zelarayán,am ARM,"MF,FW",Columbus Crew,30,1992,18.9,67.2,0.37,3.70,29.5,35.2,3.76,67.1,6.98,3.86,55.3,2.22,31.8,43.5,249.9,119.4,4.18,3.28,0.69,2.80,2.17,51.6,7.41,Matches
849,Walker Zimmerman,us USA,DF,Nashville SC,29,1993,20.5,62.9,9.80,34.4,25.8,3.12,1.95,62.9,0.15,0.15,100.0,0.00,0.0,33.1,122.9,56.6,0.00,0.05,0.00,0.24,0.10,39.2,0.83,Matches
850,Rida Zouhir,ca CAN,"MF,FW",CF Montréal,19,2003,2.5,46.8,0.80,10.0,30.8,7.20,0.40,46.8,2.80,1.20,42.9,1.60,57.1,26.4,122.4,51.6,1.60,0.40,0.00,0.00,1.20,30.4,2.00,Matches
851,Ethan Zubak,us USA,FW,Nashville SC,24,1998,1.6,46.9,3.13,8.75,19.4,20.6,3.13,46.9,3.13,0.63,20.0,1.88,60.0,23.8,156.3,58.8,1.88,1.88,0.63,1.88,1.25,33.8,8.75,Matches
852,Dario Župarić,ba BIH,DF,Portland Timbers,30,1992,31.0,47.7,5.23,23.8,22.2,2.00,0.65,47.7,0.16,0.10,60.0,0.00,0.0,25.3,125.1,62.9,0.29,0.10,0.03,0.32,0.06,27.5,0.19,Matches
853,Graham Zusi,us USA,DF,Sporting KC,36,1986,9.6,79.4,3.23,23.0,38.2,19.2,0.73,79.4,1.25,0.94,75.0,0.31,25.0,45.6,231.8,119.1,2.19,2.40,0.10,1.15,0.83,47.6,3.75,Matches
854,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,23,1999,3.0,42.3,2.00,7.33,18.0,17.7,2.33,42.3,3.00,1.00,33.3,1.33,44.4,23.7,177.3,84.3,2.33,2.00,0.00,3.67,0.67,26.0,5.33,Matches
855,Róbert Þorkelsson,is ISL,DF,CF Montréal,20,2002,2.5,64.4,4.40,25.6,31.2,7.60,0.00,64.4,0.00,0.00,,0.00,,33.6,148.4,89.6,1.20,0.00,0.00,0.80,2.00,35.6,0.80,Matches
